url,question_text,image_urls
https://www.hackerrank.com/challenges/the-power-sum?isFullScreen=true,"Find the number of ways that a given integer,
, can be expressed as the sum of the
powers of unique, natural numbers.
For example, if
and
, we have to find all combinations of unique squares adding up to
.  The only solution is
.
Function Description
Complete the
powerSum
function in the editor below.  It should return an integer that represents the number of possible combinations.
powerSum has the following parameter(s):
X
: the integer to sum to
N
: the integer power to raise numbers to
Input Format
The first line contains an integer
.
The second line contains an integer
.
Constraints
Output Format
Output a single integer, the number of possible combinations caclulated.
Sample Input 0
10
2
Sample Output 0
1
Explanation 0
If
and
, we need to find the number of ways that
can be represented as the sum of squares of unique numbers.
This is the only way in which
can be expressed as the sum of unique squares.
Sample Input 1
100
2
Sample Output 1
3
Explanation 1
Sample Input 2
100
3
Sample Output 2
1
Explanation 2
can be expressed as the sum of the cubes of
.
. There is no other way to express
as the sum of cubes.",
https://www.hackerrank.com/challenges/inverse-rmq?isFullScreen=true,"Range Minimum Query
is a well-known problem: given an array of distinct integers with size
and
queries, find the minimum element on subsegment
.
One of the most efficient and famous solutions to this problem is a
segment tree
. A segment tree is a full binary tree with
nodes where the leaves contain the values of the original array and each non-leaf node contains the minimum value of its entire subtree.
Usually, a segment tree is represented as an array of integers with
elements. The left child of the
node is in the
cell, and the right child is in the
cell. For example,
represents the following segment tree where the first number in a node describes the array index,
, in
and the second number denotes the value stored at index
(which corresponds to the minimum value in that node's subtree):
https://s3.amazonaws.com/hr-challenge-images/0/1452359774-5e3ec6eea8-example1_graph.png
You've just used
distinct
integers to construct your first segment tree and saved it as an array,
, of
values. Unfortunately, some evil guy came and either shuffled or altered the elements in your array. Can you use the altered data to restore the original array? If no, print
NO
on a new line; otherwise, print two lines where the first line contains the word
YES
and the second line contains
space-separated integers denoting the array's original values. If there are several possible original arrays, print the
lexicographically
smallest one.
Input Format
The first line contains a single integer,
, denoting the size of the array.
The second line contains
space-separated integers denoting the shuffled values of the segment tree.
Constraints
is a power of two.
Each value in the segment tree is between
and
.
Output Format
Print
NO
if this array could not be constructed by shuffling some segment tree. Otherwise, print
YES
on the first line, and
space-separated integers describing the respective values of the original array on the second line. If there are several possible answers, print the lexicographically smallest one.
Sample Input 0
4
3 1 3 1 2 4 1
Sample Output 0
YES
1 1 3 1 2 3 4
Explanation 0
This is the same segment tree shown in the
Problem Statement
above.
Sample Input 1
2
1 1 1
Sample Output 1
NO
Explanation 1
A segment tree with three nodes would consist of a root, a left child, and a right child. Because all three numbers in this array are the same and the leaves of the segment tree must be
distinct integers, it's not possible to reconstruct the original array.",
https://www.hackerrank.com/challenges/vertical-paths?isFullScreen=true,"You have a rooted tree with
vertices numbered from
through
where the root is vertex
.
You are given
triplets, the
triplet is denoted by three integers
. The
triplet represents a simple path in the tree with endpoints in
and
such that
is ancestor of
. The cost of the path is
.
You have to select a subset of the paths such that the sum of path costs is maximum and the
edge of the tree belongs to at most
paths from the subset. Print the sum as the output.
Input Format
The first line contains a single integer,
, denoting the number of testcases. Each testcase is defined as follows:
The first line contains two space-separated integers,
(the number of vertices) and
(the number of paths), respectively.
Each line
of the
subsequent lines contains three space-separated integers describing the respective values of
,
, and
where (
,
) is an edge in the tree and
is maximum number of paths which can include this edge.
Each line of the
subsequent lines contains three space-separated integers describing the respective values of
,
, and
(
) that define the
path and its cost.
Constraints
Let
be the sum of
over all the trees.
Let
be the sum of
over all the trees.
Output Format
You must print
lines, where each line contains a single integer denoting the answer for the corresponding testcase.
Sample Input
1
8 8
1 2 3
1 3 1
2 4 5
2 5 1
2 6 1
3 7 2
4 8 1
1 2 3
2 8 5
1 8 7
1 5 8
1 6 10
3 7 5
1 7 6
1 7 6
Sample Output
37
Explanation
https://s3.amazonaws.com/hr-challenge-images/13888/1466855290-fe8e51e131-vertical1.png
One of the possible subsets contains paths
. Its total cost is
.",
https://www.hackerrank.com/challenges/longest-mod-path?isFullScreen=true,"In the middle of a nightmare,
Maxine
suddenly finds herself in a mysterious room with the following items:
A piece of paper with the word
score
and the integer
written on it.
A map of the castle where the room is located.
There are
rooms uniquely labeled from
to
.
There are
bidirectional corridors connecting pairs of rooms. The value of
score
changes every time she travels up or down a corridor, and this value differs depending on her direction of travel along the corridor. Each corridor can be traveled any number of times in either direction.
Every room is reachable from every other room.
Maxine is located in the room labeled
.
The exit is located in the room labeled
. Once this room is reached,
score
is reduced
modulo
and Maxine can (but is not required to) exit that level!
Assume some corridor
(where
) is associated with an integer,
, and connects rooms
and
. Then:
Traveling corridor
from room
to room
increases score
by
.
Traveling corridor
from room
to room
decreases score
by
.
There are
levels to Maxine's nightmare castle, and each one has a different set of values for
,
, and
. Given the above information, help Maxine by finding and printing her maximum possible score for each level. Only you can help her wake up from this nightmare!
Note:
Recall that the result of a modulo operation is
always non-negative
.  For example,
.
Input Format
The first line contains a single integer,
, denoting the number of rooms.
Each of the
subsequent lines describes a corridor in the form of three space-separated integers denoting the respective values for
,
, and
.
The next line contains a single integer,
, denoting the number of queries.
Each of the
subsequent lines describes a level in the form of three space-separated integers denoting its respective
,
, and
values.
Constraints
,
For each level:
The room layout is the same
Subtask
for
of max score.
Output Format
For each of the
levels, print the maximum possible score for that level on a new line.
Sample Input
3
1 3 5
2 3 8
2 1 31
1
1 2 13
Sample Output
12
Explanation
The
Sample Input
represents the following setup:
https://s3.amazonaws.com/hr-challenge-images/19176/1464109137-759305db06-longest-mod-path-sample.png
We want to travel from room
to room
while maximizing the value of
score
. There are at least two ways to achieve the maximum
score
value of
:
Travel through corridors
times:
.
Travel through corridors
times:
, because
is the smallest non-negative integer
such that
divides
.",
https://www.hackerrank.com/challenges/far-vertices?isFullScreen=true,"You are given a tree that has N vertices and N-1 edges. Your task is to mark as small number of vertices as possible, such that, the maximum distance between two unmarked vertices is less than or equal to K. Output this value.
Distance between two vertices i and j is defined as the minimum number of edges you have to pass in order to reach vertex i from vertex j.
Input Format
The first line of input contains two integers N and K. The next N-1 lines contain two integers (ui,vi) each, where 1 <= ui,vi <= N. Each of these lines specifies an edge.
N is no more than 100. K is less than N.
Output Format
Print an integer that denotes the result of the test.
Sample Input:
5 1  
1 2  
1 3  
1 4  
1 5
Sample Output:
3
Sample Input:
5 2  
1 2  
1 3  
1 4  
1 5
Sample Output:
0
Explanation:
In the first case you have to mark at least 3 vertices, and in the second case you don't need to mark any vertices.",
https://www.hackerrank.com/challenges/covering-the-stains?isFullScreen=true,"There is a huge blanket on your bed but unfortunately it has
N
stains. You cover them using 
a single, rectangular silk cloth. The silk is expensive, which is why the rectangular piece needs to have the least area as possible. You love this blanket and decide to minimize the area covering the  stains. You buy some cleaning liquid to remove the stains but sadly it isn't enough to clean all of them. You can just remove exactly
K
stains. The rest of the stains need to be covered using a single, rectangular fragment of silk cloth.
Let
X
denote the area of the smallest possible silk cloth that may cover all the stains originally. You need to find the number of different ways in which you may remove
K
stains so that the remaining
N-K
stains can be covered with silk of
area strictly less than X
(We are looking for any configuration that will reduce the cost).
Assume that each stain is a point and that the rectangle is aligned parallel to the axes.
Input Format
The first line contains two integers
N
(1<=N<=1000) and
K
(0<=K<=N). 
Next follow
N
lines, one for each stain. Each line contains two integers in the form 'X Y', (0<=X,Y<100000), the coordinates of each stain into the blanket. Each pair of coordinates is unique.
Output Format
Output a single integer. The remainder of the division by 1000000007 of the answer.
Sample Input
5 2
0 1
3 3
2 0
0 3
2 3
Sample Output
8
Explanation
We can clean two spots. So removing any of the following set of stains will lead us to a conbination that will need less amount of silk.(The numbers refer to the
indices of the stains
in the input and they begin from 1).
1, 4
2, 1
2, 3
2, 4
2, 5
3, 1
3, 4
3, 5
So there are 8 ways.",
https://www.hackerrank.com/challenges/travel-in-hackerland?isFullScreen=true,"HackerLand is a country with
beautiful cities and
undirected roads. Like every other beautiful country, HackerLand has traffic jams.
Each road has a
crowd value
. The crowd value of a path is defined as the maximum crowd value for all roads in the path. For example, if the crowd values for all roads are
, then the crowd value for the path will be
.
Each city
has a type value,
, denoting the type of buildings in the city.
David just started his vacation in HackerLand. He wants to travel from city
to city
. He also wants to see at least
different types of buildings along the path from
to
. When choosing a path from city
to city
that has at least
different types of buildings along the path, David always selects the one with the
minimum
crowd value.
You will be given
queries. Each query takes the form of
space-separated integers,
,
, and
, denoting the respective values for starting city, destination city, and minimum number of unique buildings that David wants to see along the way. For each query, you must print the minimum crowd value for a path between
and
that has at least
different buildings along the route. If there is no such path, print
-1
.
Note:
A path may contain cycles (i.e., the same roads or cities may be traveled more than once).
Input Format
The first line contains
space-separated integers denoting the respective values for
(the number of cities),
(the number of roads), and
(the number of queries).
The second line contains
space-separated integers describing the respective building type for each city in array
(where the
-th value is
and
).
Each of the
subsequent lines defines a road in the form of
space-separated integers,
,
, and
, defining an undirected road with crowd value
that connects cities
and
.
Each of the
subsequent lines defines a query in the form of
space-separated integers,
,
, and
(where
), respectively.
Constraints
Each road connect
distinct cities, meaning no road starts and ends in the same city.
Output Format
For each query, print its answer on a new line.
Sample Input
7 6 1
1 1 4 5 1 3 2
1 2 3
2 6 2
2 3 4
3 4 3
2 4 9
5 7 9
1 2 4
Sample Output
4
Explanation
The diagram below depicts the country given as
Sample Input
. Different values of
are shown in different colors.
https://s3.amazonaws.com/hr-challenge-images/12233/1462508042-2b706831d3-davaro.png
The path for the last query (
1 2 4
) will be
. David sees his first type of building in cities
and
, his second type of building in city
, his third type of building in city
, and his fourth type of building in city
. The crowd values for each road traveled on this path are
; the maximum of these values is
. Thus, we print
on a new line.",
https://www.hackerrank.com/challenges/rust-murderer?isFullScreen=true,"Detective Rust is investigating a homicide and he wants to chase down the murderer. The murderer knows he would definitely get caught if he takes the main roads for fleeing, so he uses the village roads (or side lanes) for running away from the crime scene.
Rust knows that the murderer will take village roads and he wants to chase him down. He is observing the city map, but it doesn't show the village roads (or side lanes) on it and shows only the main roads.
The map of the city is a graph consisting
nodes (labeled
to
) where a specific given node
represents the current position of Rust and the rest of the nodes denote other places in the city, and an edge between two nodes is a main road between two places in the city. It can be suitably assumed that
an edge that doesn't exist/isn't shown on the map is a village road (side lane)
. That means, there is a village road between two nodes
and
iff(if and only if) there is no city road between them.
In this problem, distance is calculated as number of village roads (side lanes) between any two places in the city.
Rust wants to calculate the shortest distance from his position (Node
) to all the other places in the city if he travels only using the village roads (side lanes).
Note:
The graph/map of the city is ensured to be a sparse graph.
Input Format
The first line contains
, denoting the number of test cases.
testcases follow.
First line of each test case has two integers
, denoting the number of cities in the map and
, denoting the number of roads in the map.
The next
lines each consist of two space-separated integers
and
denoting a main road between city
and city
. 
The last line has an integer
, denoting the current position of Rust.
Constraints
Note
No nodes will have a road to itself.
There will not be multiple edges between any pair of nodes i.e. there is at most one undirected edge between them.
Graph is guaranteed to be sparse.
It is guranteed that there will be a path between any pair of nodes using the side lanes.
Output Format
For each of T test cases, print a single line consisting of N-1 space separated integers, denoting the shortest distances of the remaining N-1 places from Rust's position (that is all distances, except the source node to itself) using the village roads/side lanes in ascending order based on vertex number.
Sample Input 0
2
4 3
1 2
2 3
1 4
1
4 2
1 2
2 3
2
Sample Output 0
3 1 2
2 2 1
Explanation 0
The graph in the first testcase can be shown as:
https://s3.amazonaws.com/hr-assets/0/1526375381-e5049e612b-Screenshotfrom2018-05-1514-21-53.png
Here the source node is 1 (marked S).
The distance from 1 to 2 is 3. Path: 1 -> 3 -> 4 -> 2
The distance from 1 to 3 is 1. Path: 1 -> 3
The distance from 1 to 4 is 2. Path: 1 -> 3 -> 4",
https://www.hackerrank.com/challenges/bytelandian-tours?isFullScreen=true,"The country of Byteland contains N cities and N - 1 bidirectional roads between them such that there is a path between any two cities. The cities are numbered (0,...,N - 1). The people were very unhappy about the time it took to commute, especially salesmen who had to go about every city selling goods. So it was decided that new roads would be built between any two ""somewhat near"" cities. Any two cities in Bytleland that can be reached by traveling on exactly two old roads are known as ""somewhat near"" each other.
Now a salesman situated in city 0, just like any other typical salesman, has to visit all cities exactly once and return back to city 0 in the end. In how many ways can he do this?
Input Format
The first line contains the number of test cases T. T test cases follow. The first line contains N, the number of cities in Byteland. The following N - 1 lines contain the description of the roads. The ith line contains two integers ai and bi, meaning that there was originally a road connecting cities with numbers ai and bi.
Constraints
1 <= T <= 20
1 <= N <= 10000
0 <= ai,bi < N
Output Format
Output T lines, one corresponding to each test case containing the required answer for that test case. Since the answers can be huge, output them modulo 1000000007.
Sample Input
2
3
0 1
1 2
5
0 1
1 2
2 3
2 4
Sample Output
2
4
Explanation
For the first case, a new road was build between cities 0 and 2. Now, the salesman has two tour possibilities: 0-1-2-0 or 0-2-1-0.",
https://www.hackerrank.com/challenges/sherlock-and-valid-string?isFullScreen=true,"Sherlock considers a string to be
valid
if all characters of the string appear the same number of times.  It is also
valid
if he can remove just
character at
index in the string, and the remaining characters will occur the same number of times.  Given a string
, determine if it is
valid
.  If so, return
YES
, otherwise return
NO
.
Example
This is a valid string because frequencies are
.
This is a valid string because we can remove one
and have
of each character in the remaining string.
This string is not
valid
as we can only remove
occurrence of
.  That leaves character frequencies of
.
Function Description
Complete the
isValid
function in the editor below.
isValid has the following parameter(s):
string s
: a string
Returns
string:
either
YES
or
NO
Input Format
A single string
.
Constraints
Each character
Sample Input 0
aabbcd
Sample Output 0
NO
Explanation 0
Given
, we would need to remove two characters, both
c
and
d
aabb
or
a
and
b
abcd
, to make it valid. We are limited to removing only one character, so
is
invalid
.
Sample Input 1
aabbccddeefghi
Sample Output 1
NO
Explanation 1
Frequency counts for the letters are as follows:
{'a': 2, 'b': 2, 'c': 2, 'd': 2, 'e': 2, 'f': 1, 'g': 1, 'h': 1, 'i': 1}
There are two ways to make the valid string:
Remove
characters with a frequency of
:
.
Remove
characters of frequency
:
.
Neither of these is an option.
Sample Input 2
abcdefghhgfedecba
Sample Output 2
YES
Explanation 2
All characters occur twice except for
which occurs
times.  We can delete one instance of
to have a valid string.",
https://www.hackerrank.com/challenges/half?isFullScreen=true,"Koga and Ryuho, new generation Athena's saints, are training to improve their control over the cosmos. According to the ancient Masters, a saint's power to control the cosmos strengthens, when one allows the energy of the universe to flow within the body and then concentrates it. This energy can even be used to explode the objects.
Today's training is based on a game, and the goal is to use as little cosmos as possible to win. Two saints play as follows:
Initially there are
piles of stones; pile
has
stone, pile
has
stones, and so on. Thus, the
pile has
stones. The saints take turns and in each turn, a saint must select a non-empty pile and destroy
at least half of the stones in it
. The winner is the saint who destroys the last available stone .
For example, from a pile of
stones, a saint must destroy at least
stones, leaving a single (and possibly empty) pile at most 3 stones. With such game, saints learn how to use the appropriate amount of cosmos in a single strike: too much will destroy more stones than desired, too little won't be enough. They also improve their battle thinking and strategy skills.
Ryuho suspects that such game is not as random as it appears to be at first glance. He strongly believes that with the correct single blow, you're assured to win from the very first turn, if you play optimally, no matter how good the other saint plays. Moreover, he is particularly interested in knowing the minimum number of stones he needs to destroy at that first move. Can you help him?
Input Format
First line of the input consists of an integer
,
testcases follow, each in a new line. Each line will contain a single integer
, which describes the number of initial piles as explained above.
Constraints
Output Format
For each line in the input, output the minimum number of stones Ryuho needs to destroy in his first turn, assuming he starts playing and that both he and Koga play always as well as possible. If this is not possible, just print
.
Sample Input 0
5
1
10
6
8
123456
Sample Output 0
1
7
2
7
32768
Explanation 0
For the first testcase, we can see that the saint can destroy the first stone and win the game.
Sample Input 1
1
3
Sample Output 1
1
Explanation 1
There are three piles with stones
and
.
Initially Ryuho will remove
stone from the first pile.
Now other saint has
options -
First, to remove all stones from second pile. In that case Ryuho will remove all stones from third pile and win the game.
Second, to remove all stones from third pile. In that case Ryuho will remove all stones from second pile and win the game.
Third, to remove
stone from second pile. In that case Ryuho will remove
stones from third pile and they will be left with
stone in each of the second and third pile. No matter what the other saint selects Ryuho will have an option to select the last stone.
Fourth, to remove
stones from the third pile. In that case Ryuho will remove
stone from second pile and they will be left with
stone in each of the second and third pile. No matter what the other saint selects Ryuho will have an option to select the last stone.
So in all four cases Ryuho will win the game.",
https://www.hackerrank.com/challenges/accessory-collection?isFullScreen=true,"Victoria
is splurging on expensive accessories at her favorite stores. Each store stocks
types of accessories, where the
accessory costs
dollars (
). Assume that an item's type identifier is the same as its cost, and the store has an unlimited supply of each accessory.
Victoria wants to purchase a total of
accessories according to the following rule:
Any
-element subset of the purchased items must contain
at least
different types of accessories.
For example, if
,
, and
, then she must choose
accessories such that
any
subset of
of the
accessories will contain
at least
distinct types of items.
Given
,
,
, and
values for
shopping trips, find and print the maximum amount of money that Victoria can spend during each trip; if it's not possible for Victoria to make a purchase during a certain trip, print
SAD
instead. You must print your answer for each trip on a new line.
Input Format
The first line contains an integer,
, denoting the number of shopping trips.
Each of the
subsequent lines describes a single shopping trip as four space-separated integers corresponding to
,
,
, and
, respectively.
Constraints
The sum of the
's for all
shopping trips
.
Output Format
For each shopping trip, print a single line containing either the maximum amount of money Victoria can spend; if there is no collection of items satisfying her shopping rule for the trip's
,
,
, and
values, print
SAD
instead.
Sample Input
2
6 5 3 2
2 1 2 2
Sample Output
24
SAD
Explanation
Shopping Trip 1:
We know that:
Victoria wants to buy
accessories.
The store stocks the following
types of accessories:
.
For any grouping of
of her
accessories, there must be
at least
distinct types of accessories.
Victoria can satisfy her shopping rule and spend the maximum amount of money by purchasing the following set of accessories:
. The total cost is
, so we print
on a new line.
Shopping Trip 2:
We know that:
Victoria wants to buy
accessories.
The store stocks
type of accessory:
.
For any grouping of
of her
accessories, there must be
at least
distinct types of accessories.
Because the store only carries
type of accessory, Victoria cannot make a purchase satisfying the constraint that there be at least
distinct types of accessories. Because Victoria will not purchase anything, we print that she is
SAD
on a new line.",
https://www.hackerrank.com/challenges/lena-sort?isFullScreen=true,"Lena developed a sorting algorithm described by the following pseudocode:
lena_sort
(
array
nums
)
{
if
(
nums
.
size
<=
1
)
{
return
nums
;
}
pivot
=
nums
[
0
];
array
less
;
array
more
;
for
(
i
=
1
;
i
<
nums
.
size
;
++
i
)
{
// Comparison
if
(
nums
[
i
]
<
pivot
)
{
less
.
append
(
nums
[
i
]);
}
else
{
more
.
append
(
nums
[
i
]);
}
}
sorted_less
=
lena_sort
(
less
);
sorted_more
=
lena_sort
(
more
);
ans
=
sorted_less
+
pivot
+
sorted_more
;
return
ans
;
}
We consider a
comparison
to be any time some
is compared with
.
You must solve
queries where each query
consists of some
and
. For each query, construct an array of
distinct elements in the inclusive range between
and
that will be sorted by
in exactly
comparisons, then print each respective element of the unsorted array as a single line of
space-separated integers; if no such array exists, print
-1
instead.
Input Format
The first line contains a single integer denoting
(the number of queries).
Each line
of the
subsequent lines contains two space-separated integers describing the respective values of
(the length of the array) and
(the number of comparisons) for query
.
Constraints
the sum of
over all queries
Output Format
Print the answer to each query on a new line. For each query
, print
space-separated integers describing each respective element in an unsorted array that Lena's algorithm will sort in exactly
comparisons; if no such array exists, print
-1
instead.
Sample Input 0
2
5 6
5 100
Sample Output 0
4 2 1 3 5
-1
Explanation 0
We perform the following
queries:
One array with
elements is
. The sequence of sorting operations looks like this:
Run
on
. Compare
with
,
,
, and
for a total of
comparisons. We're then left with
and
; we only need to continue sorting
, as
is sorted with respect to itself because it only contains one element.
Run
on
. Compare
with
and
for a total of
comparisons. We're then left with
and
, so we stop sorting.
We sorted
in
comparisons and
, so we print
4 2 1 3 5
on a new line.
It's not possible to construct an array with
elements that
will sort in exactly
comparisons, so we print
-1
on a new line.
Sample Input 1
3
1 0
4 6
3 2
Sample Output 1
1
4 3 2 1
2 1 3
Explanation 1
We perform the following
queries:
We want an array with
element that
sorts in
comparisons; any array with
element is already sorted (i.e.,
performs
comparisons), so we choose
as our array and print
1
on a new line.
One array with
elements is
; sorting it with
looks like this:
on
. Compare
with
,
, and
for a total of
comparisons. We're then left with
and
; we only need to continue sorting
, as
is empty.
Run
on
. Compare
with
and
for a total of
comparisons. We're then left with
and
, so we only continue sorting
.
Run
on
. Compare
with
for a total of
comparison. We then stop sorting, as
and
.
We sorted
in
comparisons and
, so we print
4 3 2 1
on a new line.
One array with
elements is
. When we run
on it, we compare
with
and
for a total of
comparisons. We're then left with
and
, so we stop sorting.
We sorted
in
comparisons and
, so we print
2 1 3
on a new line.",
https://www.hackerrank.com/challenges/wet-shark-and-two-subsequences?isFullScreen=true,"One day, Wet Shark was given an array
. As always, he started playing with its
subsequences
.
When you came to know about this habit, you presented him a task of finding all pairs of subsequences,
, which satisfies all of the following constraints. We will represent a pair of subsequence as
and
and
must be of same length, i.e.,
.
Please help Wet Shark determine how many possible subsequences
and
can exist. Because the number of choices may be big, output your answer modulo
.
Note:
Two segments are different if there's exists at least one index
such that element
is present in exactly one of them.
Both subsequences can overlap each other.
Subsequences do not necessarily have to be distinct
Input Format
The first line consists of 3 space-separated integers
,
,
, where
denotes the length of the original array,
, and
and
are as defined above.
The next line contains
space-separated integers,
, representing the elements of
.
Constraints
Output Format
Output total number of pairs of subsequences,
, satisfying the above conditions. As the number can be large, output it's modulo
Sample Input 0
4 5 3
1 1 1 4
Sample Output 0
3
Explanation 0
For array
there are three pairs of subsequences:",
https://www.hackerrank.com/challenges/3d-surface-area?isFullScreen=true,"Madison is a little girl who is fond of toys. Her friend Mason works in a toy manufacturing factory . Mason has a 2D board
of size
with
rows and
columns. The board is divided into cells of size
with each cell indicated by its coordinate
. The cell
has an integer
written on it. To create the toy Mason stacks
number of cubes of size
on the cell
.
Given the description of the board showing the values of
and that the price of the toy is equal to the 3d surface area find the price of the toy.
Input Format
The first line contains two space-separated integers
and
the height and the width of the board respectively.
The next
lines contains
space separated integers. The
integer in
line denotes
.
Constraints
Output Format
Print the required answer, i.e the price of the toy, in one line.
Sample Input 0
1 1
1
Sample Output 0
6
Explanation 0
https://s3.amazonaws.com/hr-assets/0/1505569910-2f8fc5da13-3d.png
The surface area of
cube is 6.
Sample Input 1
3 3
1 3 4
2 2 3
1 2 4
Sample Output 1
60
Explanation 1
https://s3.amazonaws.com/hr-assets/0/1509009918-091bdd4cba-1502631298-5cd3275ce9-img2.png
The object is rotated so the front row matches column 1 of the input, heights 1, 2, and 1.
The front face is 1 + 2 + 1 = 4 units in area.
The top is 3 units.
The sides are 4 units.
None of the rear faces are exposed.
The underside is 3 units.
The front row contributes 4 + 3 + 4 + 3 = 14 units to the surface area.",
https://www.hackerrank.com/challenges/cat-jogging?isFullScreen=true,"It's almost summertime, so Big Cat and Little Cat are getting in shape. They decide the core of their fitness plan is to start jogging every day.
Their city consists of
intersections connected by
bidirectional roads. The cats decide that their jogging route should be cyclic (i.e., starting and ending at the same intersection) and consist of
different roads.
The cats also love exploring new places, so each day they want to choose a new route to jog on that is not equal to any of their previous routes. Two routes are considered to be equal if their sets of component roads are equal.
Given a map of the city, can you help our heroic cats determine the maximum number of days they can go jogging so that every route traveled is different?
Input Format
The first line contains a pair of space-separated integers,
(the number of intersections) and
(the number of roads), respectively.
Each line
of the
subsequent lines contains a pair of space-separated integers,
and
, defining a bidirectional road connecting intersections
and
.
Constraints
Each bidirectional road connects
distinct intersections (i.e., no road connects an intersection to itself).
Each pair of intersections is directly connected by no more than
road.
Output Format
Print the maximum number of days for which the cats can go jogging without repeating a route.
Sample Input
4 6
1 2
2 3
3 4
4 1
1 3
2 4
Sample Output
3
Explanation
There are
different routes:
Recall that each route is a
set
of intersections forming a cycle, so each unique route is the same regardless of which city on the route the cats start out at. Thus, we print
(the number of routes) as our answer.",
https://www.hackerrank.com/challenges/string-reduction?isFullScreen=true,"Given a string consisting of the letters
,
and
, we can perform the following operation:
Take any two adjacent distinct characters and replace them with the third character.
Find the shortest string obtainable through applying this operation repeatedly.
For example, given the string
we can reduce it to a
character string by replacing
with
and
with
:
.
Function Description
Complete the
stringReduction
function in the editor below.  It must return an integer that denotes the length of the shortest string obtainable.
stringReduction has the following parameter:
-
s
: a string
Input Format
The first line contains the number of test cases
.
Each of the next
lines contains a string
to process.
Constraints
Output Format
For each test case, print the length of the resultant minimal string on a new line.
Sample Input
3  
cab  
bcab  
ccccc
Sample Output
2  
1  
5
Explanation
For the first case, there are two solutions:
or
.
For the second case, one optimal solution is:
.
For the third case, no operations can be performed so the answer is
.",
https://www.hackerrank.com/challenges/save-humanity?isFullScreen=true,"Oh!! Mankind is in trouble again. This time, it's a deadly disease spreading at a rate never seen before. The need of the hour is to set up efficient virus detectors. You are the lead at Central Hospital and you need to find a fast and reliable way to detect the footprints of the virus DNA in that of the patient.
The DNA of the patient as well as of the virus consists of lowercase letters. Since the collected data is raw, there may be some errors. You will need to find all substrings in the patient DNA that either exactly match the virus DNA or have at most one mismatch, i.e., a difference in at most one location.
For example, ""
aa
"" and ""
aa
"" are matching, ""
ab
"" and ""
aa
"" are matching, while ""
abb
"" and ""
bab
"" are not.
Function Description
Complete the
virusIndices
function in the editor below.  It should print a list of space-separated integers that represent the starting indices of matching substrings in increasing order, or
No match!
.
virusIndices has the following parameter(s):
p
: a string that represents patient DNA
v
: a string that represents virus DNA
Input Format
The first line contains an integer
, the number of test cases.
. 
Each of the next
lines contains two space-separated strings
(the patient DNA) and
(the virus DNA).
Constraints
All characters in
and
.
Output Format
For each test case, output a single line containing a space-delimited list of starting indices (
-indexed) of substrings of
which are matching with
according to the condition mentioned above. The indices have to be in increasing order. If there is no matching substring, output
No Match!
.
Sample Input 0
3
abbab ba
hello world
banana nan
Sample Output 0
1 2
No Match!
0 2
Explanation 0
For the first case, the substrings of
starting at indices
and
are ""
bb
"" and ""
ba
"" and they are matching with the string
which is ""
ba
"".
For the second case, there are no matching substrings so the output is
No Match!
.
For the third case, the substrings of
starting at indices
and
are ""
ban
"" and ""
nan
"" and they are matching with the string
which is ""
nan
"".
Sample Input 1
3
cgatcg gc
atcgatcga cgg
aardvark ab
Sample Output 1
1 3
2 6
0 1 5
Explanation 1
For the first case, the substrings of
starting at indices
and
are ""
ga
"" and ""
gc
"" and they are matching with the string
which is ""
gc
"".
For the second case, the substrings of
starting at indices
and
are ""
cga
"" and ""
cga
"" and they are matching with the string
which is ""
cgg
"".
For the third case, the substrings of
starting at indices
,
and
are ""
aa
"", ""
ar
"" and ""
ar
"" and they are matching with the string
which is ""
ab
"".",
https://www.hackerrank.com/challenges/going-office?isFullScreen=true,"Ms.Kox enjoys her job, but she does not like to waste extra time traveling to and from her office. After working for many years, she knows the shortest-distance route to her office on a regular day.
Recently, the city began regular maintenance of various roads. Every day a road gets blocked and no one can use it that day, but all other roads can be used. You are Ms. Kox's new intern and she needs some help. Every day, you need to determine the minimum distance that she has to travel to reach her office.
Input Format
There are N cities numbered 0 to N-1 and M bidirectional roads.
The first line of the input contains two integers N and M.
M lines follow, each containing three space-separated integers u , v and w, where u and v are cities connected by a bi-directional road and w is the length of this road. There is at most one road between any two cities and no road connects a city to itself.
The next line contains two integers S and D. S is the city where Ms. Kox lives and D is the city where her office is located.
The next line contains an integer Q, the number of queries.
Q lines follow, each containing two integers u and v, where the road between u and v has been blocked that day.
Constraints
Output Format
Output Q lines, with each line containing the minimum distance Ms.Kox has to travel on that day. If there is no path, print ""
Infinity
"".
Sample Input
6 9  
0 1 1  
1 2 1  
2 3 1  
3 4 1  
4 5 1  
2 4 5  
3 5 8  
1 3 3  
0 2 4  
0 5  
9  
0 1  
1 2  
2 3  
3 4  
4 5  
2 4  
3 5  
1 3  
0 2
Sample Output
7  
6  
6  
8  
11  
5  
5  
5  
5",
